name,years_experience,skills,education,graduation_year,graduation_percentage,tenth_percentage,twelfth_percentage,tenth_school,twelfth_school,tenth_passing_out_year,twelfth_passing_out_year,Criteria_Label
Ishita,9,"Hadoop, NumPy, Machine Learning, SciPy, Apache Spark, Keras, TensorFlow, Deep Learning",M.Tech in Statistics at Jawaharlal Nehru University,2015,79.6,79.75,83.59,conference School,chair Higher Secondary School,2011,2014,1
Aryan,7,"PyTorch, R, Scikit-learn, Power BI, Statistical Analysis, SciPy, SQL, Hadoop",M.Sc in Statistics at IIM Lucknow,2002,77.13,88.3,72.23,road School,throughout Higher Secondary School,1999,2000,1
Aditi,12,"Python, Apache Spark, Time Series Analysis, Power BI, Statistical Analysis, Machine Learning, Pandas, Keras",B.E in Statistics at IIM Ahmedabad,2000,94.01,64.38,62.88,attention School,budget Higher Secondary School,1996,1997,0
Diya,5,"SciPy, SQL, R, Data Visualization, Predictive Modeling, Pandas, Big Data, TensorFlow",B.Sc in Statistics at IIT Roorkee,2017,76.4,76.2,80.89,although School,trip Higher Secondary School,2014,2014,1
Sanya,3,"SQL, Predictive Modeling, Big Data, TensorFlow, Pandas, Power BI, Matplotlib, Hadoop",M.E in Statistics at IIT Kharagpur,2008,89.13,89.3,71.68,air School,police Higher Secondary School,2004,2007,0
Vikram,11,"Big Data, Pandas, Python, SQL, Keras, Data Mining, Machine Learning, PyTorch",M.Tech in Statistics at IIFT Delhi,2011,80.37,74.08,86.1,imagine School,doctor Higher Secondary School,2009,2009,1
Aditi,14,"PyTorch, SciPy, Machine Learning, Tableau, Matplotlib, Deep Learning, Python, Big Data",M.Tech in Statistics at IIM Ahmedabad,2004,86.97,78.87,75.23,meeting School,someone Higher Secondary School,2002,2002,1
Diya,12,"SQL, Matplotlib, Scikit-learn, Predictive Modeling, Keras, Machine Learning, Power BI, Pandas",M.Tech in Statistics at Jawaharlal Nehru University,2011,69.57,67.05,74.38,professional School,health Higher Secondary School,2008,2010,0
Aisha,9,"Pandas, Data Visualization, Natural Language Processing (NLP), Data Mining, Machine Learning, R, Time Series Analysis, Hadoop",B.Tech in Statistics at IIT Delhi,2019,89.19,63.2,92.49,building School,lot Higher Secondary School,2016,2016,0
Arjun,4,"Power BI, R, Scikit-learn, TensorFlow, PyTorch, SciPy, Tableau, Pandas",M.Tech in Statistics at IIT Roorkee,2018,79.03,92.01,78.27,fly School,study Higher Secondary School,2015,2014,0
Vikram,15,"Statistical Analysis, Data Mining, Machine Learning, Matplotlib, Python, TensorFlow, Tableau, Time Series Analysis",M.E in Statistics at IISc Bangalore,2001,60.01,72.26,85.49,environmental School,own Higher Secondary School,1997,1999,0
Kiran,15,"Predictive Modeling, PyTorch, Power BI, Data Mining, Machine Learning, Apache Spark, Time Series Analysis, Keras",B.Tech in Statistics at BITS Pilani,2008,67.28,84.9,63.91,yeah School,ahead Higher Secondary School,2004,2005,0
Kiran,5,"Predictive Modeling, Data Mining, PyTorch, Hadoop, Power BI, R, Matplotlib, Natural Language Processing (NLP)",B.E in Statistics at IIT Kanpur,2017,72.98,89.72,85.81,final School,foot Higher Secondary School,2012,2013,1
Yash,10,"Hadoop, Keras, SciPy, Data Visualization, SQL, Tableau, Time Series Analysis, Predictive Modeling",M.E in Statistics at NIT Trichy,2017,84.26,81.34,68.6,natural School,us Higher Secondary School,2015,2015,0
Diya,13,"Predictive Modeling, Data Visualization, R, Power BI, Time Series Analysis, Big Data, Pandas, Apache Spark",B.E in Statistics at Anna University,2008,80.3,68.33,67.0,though School,course Higher Secondary School,2006,2004,0
Aisha,5,"Hadoop, Data Visualization, SciPy, NumPy, R, Matplotlib, Tableau, Power BI",B.Sc in Statistics at IIM Lucknow,2010,65.65,69.82,69.6,upon School,section Higher Secondary School,2007,2009,0
Aryan,4,"Matplotlib, Deep Learning, Power BI, Keras, Statistical Analysis, SciPy, Natural Language Processing (NLP), Hadoop",B.Sc in Statistics at IIT Madras,2022,76.44,84.6,93.17,grow School,shake Higher Secondary School,2017,2018,0
Vikram,0,"Pandas, Machine Learning, Power BI, Apache Spark, Hadoop, SQL, Matplotlib, Statistical Analysis",B.Sc in Statistics at IIT Bombay,2005,91.32,83.43,76.22,couple School,wall Higher Secondary School,2003,2004,0
Mira,0,"Scikit-learn, Natural Language Processing (NLP), SQL, Tableau, Deep Learning, R, SciPy, Statistical Analysis",B.Sc in Statistics at Anna University,2007,69.27,79.2,73.79,machine School,season Higher Secondary School,2004,2005,0
Mira,6,"PyTorch, Data Visualization, Deep Learning, Power BI, Data Mining, Time Series Analysis, Natural Language Processing (NLP), Machine Learning",M.E in Statistics at NIT Warangal,2002,88.07,71.67,83.54,question School,special Higher Secondary School,1999,1998,1
Kiran,2,"SQL, Deep Learning, Tableau, Time Series Analysis, Predictive Modeling, Power BI, Python, Hadoop",B.Sc in Statistics at IIM Lucknow,2000,91.91,85.36,72.12,service School,painting Higher Secondary School,1995,1999,0
Aditi,7,"Matplotlib, Predictive Modeling, PyTorch, Keras, R, Data Mining, Hadoop, Machine Learning",M.Sc in Statistics at IIT Madras,2000,61.08,91.77,85.5,hard School,itself Higher Secondary School,1995,1997,0
Varun,6,"NumPy, Statistical Analysis, TensorFlow, Hadoop, Deep Learning, Big Data, Scikit-learn, Python",M.Sc in Statistics at IIM Ahmedabad,2019,87.93,60.13,87.8,use School,what Higher Secondary School,2016,2015,0
Arjun,15,"Tableau, Deep Learning, PyTorch, SciPy, R, Scikit-learn, Matplotlib, Power BI",B.E in Statistics at IISc Bangalore,2008,91.38,61.36,71.07,training School,could Higher Secondary School,2005,2006,0
Kiran,12,"R, Scikit-learn, Matplotlib, Python, Pandas, Hadoop, PyTorch, Big Data",B.Sc in Statistics at Delhi University,2016,91.89,82.33,87.97,of School,from Higher Secondary School,2011,2015,1
Arjun,3,"SQL, Statistical Analysis, Machine Learning, Scikit-learn, Hadoop, TensorFlow, Big Data, Python",M.E in Statistics at Jawaharlal Nehru University,2009,86.4,72.27,88.59,key School,interesting Higher Secondary School,2004,2006,0
Rahul,6,"Data Visualization, Time Series Analysis, Python, Scikit-learn, Big Data, Deep Learning, Machine Learning, R",B.Sc in Statistics at BITS Pilani,2022,74.66,68.86,88.52,station School,including Higher Secondary School,2018,2021,0
Anaya,6,"Apache Spark, Natural Language Processing (NLP), Big Data, NumPy, Keras, Predictive Modeling, Data Visualization, Scikit-learn",B.Tech in Statistics at NIT Trichy,2002,83.22,72.63,76.05,own School,big Higher Secondary School,1999,1999,1
Diya,4,"Predictive Modeling, PyTorch, Apache Spark, TensorFlow, Pandas, Data Mining, Hadoop, Big Data",B.Tech in Statistics at BITS Pilani,2021,80.85,73.13,76.67,bank School,son Higher Secondary School,2018,2019,0
Varun,11,"Time Series Analysis, PyTorch, Hadoop, Data Visualization, Python, Keras, TensorFlow, Deep Learning",M.Sc in Statistics at IISc Bangalore,2022,77.45,64.25,86.86,table School,lead Higher Secondary School,2017,2021,0
Sanya,3,"Matplotlib, R, Data Visualization, SciPy, SQL, TensorFlow, Big Data, PyTorch",B.Tech in Statistics at Delhi University,2016,91.74,61.16,83.79,among School,civil Higher Secondary School,2012,2014,0
Mira,7,"Pandas, Matplotlib, Scikit-learn, Statistical Analysis, Hadoop, Big Data, TensorFlow, Time Series Analysis",B.E in Statistics at IIM Calcutta,2004,62.73,86.37,62.03,over School,process Higher Secondary School,2001,2002,0
Pranav,12,"SQL, Power BI, Matplotlib, NumPy, Scikit-learn, Apache Spark, Python, Deep Learning",B.Tech in Statistics at IIM Lucknow,2000,90.92,89.84,79.05,light School,he Higher Secondary School,1998,1999,1
Ishita,3,"R, PyTorch, Time Series Analysis, Predictive Modeling, Tableau, Natural Language Processing (NLP), Apache Spark, Data Mining",B.Tech in Statistics at IIT Roorkee,2008,64.33,66.69,94.67,successful School,keep Higher Secondary School,2004,2005,0
Ravi,1,"Predictive Modeling, SQL, Machine Learning, Pandas, Tableau, Data Visualization, Scikit-learn, PyTorch",M.Tech in Statistics at IIT Delhi,2018,83.35,74.99,60.8,although School,believe Higher Secondary School,2016,2015,0
Rohan,10,"NumPy, Natural Language Processing (NLP), Data Visualization, Scikit-learn, Hadoop, R, Keras, SQL",B.Tech in Statistics at Delhi University,2017,88.75,85.93,94.17,phone School,political Higher Secondary School,2013,2013,1
Arjun,7,"Apache Spark, Keras, Tableau, Predictive Modeling, Python, PyTorch, SQL, Data Visualization",B.Sc in Statistics at IIT Kharagpur,2011,81.56,89.96,73.93,region School,court Higher Secondary School,2009,2010,1
Ishita,2,"Predictive Modeling, Statistical Analysis, Data Visualization, Big Data, Deep Learning, Python, Tableau, TensorFlow",B.E in Statistics at Anna University,2010,68.72,79.01,75.9,for School,thus Higher Secondary School,2005,2009,0
Rohan,1,"TensorFlow, R, Hadoop, Python, Data Visualization, Time Series Analysis, Predictive Modeling, Machine Learning",B.Tech in Statistics at IISc Bangalore,2019,85.6,80.03,72.04,magazine School,road Higher Secondary School,2015,2018,0
Aryan,0,"Power BI, Data Visualization, SciPy, Hadoop, Natural Language Processing (NLP), Time Series Analysis, Statistical Analysis, TensorFlow",M.Sc in Statistics at IIM Lucknow,2019,83.21,60.42,68.22,able School,yourself Higher Secondary School,2014,2016,0
Neha,2,"TensorFlow, Power BI, Python, Scikit-learn, NumPy, Time Series Analysis, Keras, SQL",M.Sc in Statistics at IIM Ahmedabad,2004,78.72,65.37,89.14,simply School,test Higher Secondary School,2002,2000,0
Ishika,3,"TensorFlow, Pandas, Data Visualization, Tableau, Natural Language Processing (NLP), PyTorch, Hadoop, Data Mining",M.Tech in Statistics at IIT Delhi,2017,73.24,73.03,84.71,raise School,onto Higher Secondary School,2012,2016,0
Neha,15,"Keras, Deep Learning, Scikit-learn, Natural Language Processing (NLP), TensorFlow, Apache Spark, Python, Machine Learning",M.Sc in Statistics at IIT Bombay,2000,85.69,94.48,92.04,marriage School,modern Higher Secondary School,1998,1998,1
Anaya,12,"Big Data, SQL, Machine Learning, Apache Spark, SciPy, Statistical Analysis, Scikit-learn, Predictive Modeling",M.Sc in Statistics at Jawaharlal Nehru University,2021,64.07,89.45,75.23,single School,call Higher Secondary School,2017,2019,0
Sanya,11,"SciPy, Python, TensorFlow, Hadoop, Data Visualization, Statistical Analysis, Matplotlib, Natural Language Processing (NLP)",B.E in Statistics at IIM Ahmedabad,2014,89.86,73.02,89.29,long School,yard Higher Secondary School,2012,2010,1
Neha,7,"Statistical Analysis, R, NumPy, Data Visualization, Hadoop, Matplotlib, Power BI, SciPy",B.Tech in Statistics at NIT Warangal,2000,89.44,94.59,64.65,TV School,language Higher Secondary School,1997,1999,0
Arjun,9,"Hadoop, Data Visualization, Power BI, Time Series Analysis, Scikit-learn, Tableau, Machine Learning, PyTorch",B.Tech in Statistics at IIT Roorkee,2003,72.33,82.9,72.19,history School,group Higher Secondary School,1999,2000,1
Varun,5,"Tableau, Predictive Modeling, Data Visualization, Power BI, Apache Spark, Scikit-learn, Python, PyTorch",M.Sc in Statistics at Delhi University,2001,82.7,60.65,66.8,south School,democratic Higher Secondary School,1996,1999,0
Kiran,8,"Machine Learning, NumPy, SQL, Natural Language Processing (NLP), Data Visualization, Matplotlib, Big Data, Keras",B.Tech in Statistics at IIT Kanpur,2014,70.19,71.51,87.8,computer School,receive Higher Secondary School,2011,2012,1
Aditi,15,"Machine Learning, Statistical Analysis, Data Mining, SQL, Predictive Modeling, PyTorch, NumPy, Keras",B.Sc in Statistics at NIT Warangal,2022,88.98,85.04,75.07,change School,media Higher Secondary School,2017,2019,1
Aditi,12,"Data Visualization, Natural Language Processing (NLP), TensorFlow, Deep Learning, Predictive Modeling, Keras, NumPy, PyTorch",B.Tech in Statistics at NIT Trichy,2001,93.69,72.22,82.4,bag School,to Higher Secondary School,1999,1999,1
Ishika,0,"Data Mining, Big Data, NumPy, Matplotlib, R, SciPy, Python, Predictive Modeling",B.Tech in Statistics at NIT Warangal,2014,72.22,88.87,69.29,while School,street Higher Secondary School,2011,2012,0
Diya,8,"Time Series Analysis, Matplotlib, Tableau, Hadoop, Machine Learning, SciPy, Predictive Modeling, Power BI",B.E in Statistics at IIM Lucknow,2011,81.28,90.4,69.92,run School,interesting Higher Secondary School,2009,2010,0
Neha,14,"Deep Learning, Apache Spark, Pandas, Big Data, Tableau, Natural Language Processing (NLP), Matplotlib, Data Mining",M.Tech in Statistics at Jawaharlal Nehru University,2004,94.72,80.73,72.41,best School,coach Higher Secondary School,2002,2000,1
Sanya,12,"Machine Learning, SQL, Tableau, Python, Big Data, Matplotlib, Apache Spark, Keras",B.E in Statistics at IISc Bangalore,2022,75.7,70.23,74.39,quality School,include Higher Secondary School,2019,2021,1
Arjun,13,"Statistical Analysis, Big Data, R, Time Series Analysis, NumPy, Python, TensorFlow, Pandas",M.Tech in Statistics at BITS Pilani,2002,60.02,91.12,86.58,particular School,fall Higher Secondary School,1998,2001,0
Ishita,0,"Big Data, Pandas, Hadoop, Statistical Analysis, Tableau, SQL, TensorFlow, Power BI",M.Tech in Statistics at Delhi University,2005,85.08,80.58,93.24,agree School,high Higher Secondary School,2002,2001,0
Vikram,5,"Statistical Analysis, Matplotlib, SQL, Time Series Analysis, Data Mining, Natural Language Processing (NLP), Python, TensorFlow",B.Sc in Statistics at IISc Bangalore,2002,78.93,84.35,74.06,somebody School,song Higher Secondary School,1999,1998,1
Rohan,9,"TensorFlow, Machine Learning, NumPy, Time Series Analysis, Scikit-learn, Data Visualization, Predictive Modeling, Deep Learning",M.Sc in Statistics at NIT Trichy,2020,93.19,72.78,75.54,source School,two Higher Secondary School,2016,2018,1
Neha,11,"Python, PyTorch, Time Series Analysis, Natural Language Processing (NLP), Matplotlib, R, Pandas, Power BI",B.Sc in Statistics at NIT Warangal,2006,85.78,71.56,60.28,language School,difficult Higher Secondary School,2002,2004,0
Ravi,14,"NumPy, Predictive Modeling, Pandas, Apache Spark, Python, TensorFlow, Scikit-learn, Natural Language Processing (NLP)",M.Sc in Statistics at IIT Roorkee,2002,82.5,77.67,86.55,goal School,none Higher Secondary School,1997,1999,1
Pranav,14,"TensorFlow, Time Series Analysis, Apache Spark, PyTorch, R, SciPy, Matplotlib, NumPy",M.Tech in Statistics at Anna University,2004,94.62,77.56,78.25,magazine School,site Higher Secondary School,2001,2000,1
Aarav,9,"NumPy, Tableau, Deep Learning, Apache Spark, Python, Matplotlib, Data Mining, Predictive Modeling",B.Tech in Statistics at NIT Warangal,2022,82.17,63.49,89.79,recognize School,behavior Higher Secondary School,2017,2021,0
Diya,0,"Machine Learning, Time Series Analysis, PyTorch, Predictive Modeling, Keras, Power BI, SciPy, Big Data",B.Sc in Statistics at Anna University,2011,76.09,64.14,89.43,remember School,resource Higher Secondary School,2009,2007,0
Yash,14,"NumPy, Data Mining, SQL, R, Deep Learning, Machine Learning, Natural Language Processing (NLP), Predictive Modeling",M.E in Statistics at IIT Madras,2004,91.69,60.91,73.68,to School,attack Higher Secondary School,1999,2002,0
Varun,6,"Machine Learning, Data Visualization, Matplotlib, TensorFlow, Keras, Predictive Modeling, Big Data, Apache Spark",B.Tech in Statistics at IIFT Delhi,2005,79.84,88.17,77.07,from School,recognize Higher Secondary School,2000,2002,1
Aisha,13,"Predictive Modeling, SQL, R, Big Data, Time Series Analysis, Deep Learning, Apache Spark, Natural Language Processing (NLP)",B.Sc in Statistics at IIT Kharagpur,2010,88.81,76.11,69.45,word School,girl Higher Secondary School,2007,2009,0
Rahul,8,"Natural Language Processing (NLP), Keras, Machine Learning, Python, NumPy, Data Mining, Matplotlib, Big Data",M.Tech in Statistics at IIM Ahmedabad,2018,80.9,89.89,73.25,upon School,adult Higher Secondary School,2015,2016,1
Neha,10,"Machine Learning, SQL, Power BI, Deep Learning, Matplotlib, Data Visualization, Predictive Modeling, Time Series Analysis",B.Sc in Statistics at NIT Trichy,2005,62.07,60.26,63.07,anything School,those Higher Secondary School,2002,2002,0
Kiran,8,"Keras, Time Series Analysis, NumPy, Machine Learning, Predictive Modeling, SQL, Apache Spark, Scikit-learn",M.E in Statistics at BITS Pilani,2007,74.47,81.77,61.15,safe School,air Higher Secondary School,2005,2006,0
Yash,2,"PyTorch, Machine Learning, Data Mining, Hadoop, Tableau, SQL, Deep Learning, Time Series Analysis",B.Tech in Statistics at IISc Bangalore,2004,80.32,79.68,64.37,until School,two Higher Secondary School,2000,2002,0
Aryan,2,"Statistical Analysis, Apache Spark, Predictive Modeling, Keras, Deep Learning, SciPy, Tableau, NumPy",B.E in Statistics at NIT Warangal,2008,83.8,93.31,65.2,mother School,east Higher Secondary School,2004,2007,0
Kiran,15,"Data Mining, Time Series Analysis, PyTorch, TensorFlow, Pandas, Power BI, Big Data, Deep Learning",B.E in Statistics at Jawaharlal Nehru University,2014,70.96,72.04,82.45,something School,expect Higher Secondary School,2011,2013,1
Ishita,8,"Python, Predictive Modeling, NumPy, Tableau, TensorFlow, Big Data, R, Machine Learning",B.Tech in Statistics at Jawaharlal Nehru University,2009,76.61,80.53,64.27,big School,today Higher Secondary School,2007,2006,0
Kiran,5,"Keras, Predictive Modeling, Deep Learning, Big Data, Tableau, R, PyTorch, Natural Language Processing (NLP)",B.Tech in Statistics at NIT Warangal,2001,92.34,77.49,78.57,hour School,two Higher Secondary School,1996,1998,1
Rohan,6,"Big Data, PyTorch, Scikit-learn, Predictive Modeling, Deep Learning, Machine Learning, NumPy, Matplotlib",M.Sc in Statistics at IIM Ahmedabad,2004,76.9,72.84,77.06,sea School,month Higher Secondary School,2000,2000,1
Ishita,10,"Data Mining, Predictive Modeling, R, SQL, Time Series Analysis, Apache Spark, TensorFlow, Machine Learning",M.E in Statistics at IIT Kanpur,2008,81.78,84.05,79.23,feeling School,beyond Higher Secondary School,2005,2004,1
Aisha,13,"SQL, SciPy, Big Data, Predictive Modeling, Python, Data Visualization, Pandas, Keras",M.E in Statistics at BITS Pilani,2016,60.25,80.1,79.87,better School,keep Higher Secondary School,2014,2013,0
